"F.ID","LAKE.ID","SITE.ID","METHOD","FCLASS","START.SEASON","END.SEASON","START.DATE","DURATION","TEMPERATURE","pH","O2.CAT","LIGHT.CAT","REPS","REF.ID.x","COMMENT.x","FLAG","FLAG.COMMENT","TP.FLUX.mg_m2_d.source","TP.FLUX.mg_m2_d.value","LAKE.NAME","PROVINCE","LAT","LONG","ELEVATION","LAKE.AREA","LAKE.MAXDEPTH","WATERBODY.TYPE","TROPHIC.STATE","RES.TIME","LAKEPH.CAT","REF.ID.1","REF.ID.2","REF.ID.3","REF.ID.4","REF.ID.5","REF.ID.6","COMMENT.y","ROCK.DETAIL","ROCK","SITE.DEPTH","LOI","SITE.SED.P","SITE.SED.Fe","SITE.DESC","REF.ID.y","COMMENT"
"F0123","CHA","MI52","CORE INCUBATION","Lgross","SUMMER","","07/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",2,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",3.590106384624,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",5,3.76,1.82,51.51,"Station 52, Missisquoi Bay","1999_Cornwell","45.045 N 73.143 W"
"F0124","CHA","ML10","CORE INCUBATION","Lgross","FALL","","09/15/96 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",0.372056407872,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",122,3.83,1.68,25.9,"Station 10, Main Lake","1999_Cornwell","44.300 N 73.300 W"
"F0125","CHA","ML12","CORE INCUBATION","Lgross","FALL","","09/15/96 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",0.289542305904,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",93,4.16,1.81,25.7,"Station 12, Main Lake","1999_Cornwell","44.357 N 73.330 W"
"F0126","CHA","ML19","CORE INCUBATION","Lgross","FALL","","09/15/96 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",0.372056407872,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",100,3.13,1.76,26.3,"Station 19, Main Lake","1999_Cornwell","44.471 N 73.333 W"
"F0127","CHA","NA34","CORE INCUBATION","Lgross","SUMMER","","07/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",2,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",1.197197427552,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",51.1,3.66,3.22,28.58,"Station 34, Northeast Arm","1999_Cornwell","44.708 N 73.227 W"
"F0128","CHA","NA37","CORE INCUBATION","Lgross","SUMMER","","07/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",2,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",3.260049976752,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",18.6,4.05,2.03,19.37,"Station 37, Northeast Arm","1999_Cornwell","44.766 N 73.187 W"
"F0129","CHA","NA37","CORE INCUBATION","Lgross","FALL","","10/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",1.69228203936,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",18.6,4.05,2.03,19.37,"Station 37, Northeast Arm","1999_Cornwell","44.766 N 73.187 W"
"F0130","CHA","NA37","CORE INCUBATION","Lgross","SPRING","","04/15/95 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",1.27971152952,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",18.6,4.05,2.03,19.37,"Station 37, Northeast Arm","1999_Cornwell","44.766 N 73.187 W"
"F0131","CHA","NA37","CORE INCUBATION","Lgross","SUMMER","","08/15/96 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",5.487930729888,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",18.6,4.05,2.03,19.37,"Station 37, Northeast Arm","1999_Cornwell","44.766 N 73.187 W"
"F0132","CHA","PTH7","CORE INCUBATION","Lgross","SUMMER","","07/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",2,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",2.599937161008,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",49,4.16,2.7,49.18,"Station 7, Port Henry","1999_Cornwell","44.126 N 73.413 W"
"F0133","CHA","PTH7","CORE INCUBATION","Lgross","FALL","","10/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",0.042,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",49,4.16,2.7,49.18,"Station 7, Port Henry","1999_Cornwell","44.126 N 73.413 W"
"F0134","CHA","PTH7","CORE INCUBATION","Lgross","SPRING","","04/15/95 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",3.507592282656,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",49,4.16,2.7,49.18,"Station 7, Port Henry","1999_Cornwell","44.126 N 73.413 W"
"F0135","CHA","PTH7","CORE INCUBATION","Lgross","SUMMER","","08/15/96 00:00:00",NA,NA,NA,"OXIC","DARK",3,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",1.774796141328,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",49,4.16,2.7,49.18,"Station 7, Port Henry","1999_Cornwell","44.126 N 73.413 W"
"F0136","CHA","SB40","CORE INCUBATION","Lgross","SUMMER","","07/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",2,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",1.362225631488,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",6.4,NA,NA,NA,"Station 40, St. Albans Bay","1999_Cornwell","44.785 N 73.162 W"
"F0137","CHA","SB41","CORE INCUBATION","Lgross","SUMMER","","07/15/94 00:00:00",NA,NA,NA,"OXIC","DARK",2,"1999_Cornwell","core dimensions: 0.15m sediment, 0.3m high chamber, 10.2cm diameter, overlying water was stirred; Flux determined by linear regression of solute concentrations versus time",0,"","TP_from_SRP_mg_m2_d",2.92999356888,"Lake Champlain","QC",44.99171667,-73.1133,31,77.5,7,"Natural Lake","Mesotrophic",NA,"Moderately Alkaline","2011_Smith","1999_Cornwell","","","","","Missisquoi Bay","undivided sedimentary rocks","sedimentary rocks",5.6,4.8,1.3,10.82,"Station 41, St. Albans Bay","1999_Cornwell","44.797 N 73.152 W"
